Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
TRIM55	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
TRIM72	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
TRIT1	1	0	0	0	0	0	0	0	1	1	1	24	4.166666666666666
TRMT10C	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
TRO	1	0	0	0	0	0	0	0	1	1	1	24	4.166666666666666
TRPM4	1	0	0	0	0	0	0	0	1	1	1	24	4.166666666666666
TSNAXIP1	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
TSPAN15	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
TTC36	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
TTC37	0	0	0	0	0	1	0	0	1	1	1	24	4.166666666666666
TTC39A	0	0	1	0	0	0	0	0	1	1	1	24	4.166666666666666
TUBB8	1	0	0	0	0	0	0	0	1	1	1	24	4.166666666666666
UBE4B	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
UBXN11	0	0	1	0	0	0	0	0	1	1	1	24	4.166666666666666
UCK1	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
UHRF1	0	0	0	0	0	0	1	0	1	1	1	24	4.166666666666666
UNC13C	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
UNCX	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
UTP18	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
VGF	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
VPS53	1	0	0	0	0	0	0	0	1	1	1	24	4.166666666666666
VSIG10L	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
WBP2NL	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
WDR87	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
WDR90	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
XAGE3	0	0	0	0	0	0	1	0	1	1	1	24	4.166666666666666
ZEB1	0	0	1	0	0	0	0	0	1	1	1	24	4.166666666666666
ZFAND3	1	0	0	0	0	0	0	0	1	1	1	24	4.166666666666666
ZFP2	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZFYVE9	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZIK1	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF276	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF285	0	0	1	0	0	0	0	0	1	1	1	24	4.166666666666666
ZNF337	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF350	1	0	0	0	0	0	0	0	1	1	1	24	4.166666666666666
ZNF362	0	1	0	0	0	0	0	0	1	1	1	24	4.166666666666666
ZNF420	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF430	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF506	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF516	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF526	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF546	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF571	0	0	0	0	0	0	1	0	1	1	1	24	4.166666666666666
ZNF577	1	0	0	0	0	0	0	0	1	1	1	24	4.166666666666666
ZNF618	0	0	0	0	0	1	0	0	1	1	1	24	4.166666666666666
ZNF648	0	0	1	0	0	0	0	0	1	1	1	24	4.166666666666666
ZNF665	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF679	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF682	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF696	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF71	0	0	1	0	0	0	0	0	1	1	1	24	4.166666666666666
ZNF732	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF749	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF768	0	0	1	0	0	0	0	0	1	1	1	24	4.166666666666666
ZNF770	1	0	0	0	0	0	0	0	1	1	1	24	4.166666666666666
ZNF780B	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF784	0	0	1	0	0	0	0	0	1	1	1	24	4.166666666666666
ZNF814	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF850	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF853	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZNF91	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
ZSWIM8	0	0	0	0	1	0	0	0	1	1	1	24	4.166666666666666
