Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
FGFRL1	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
FLG2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
FLYWCH1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
FNDC1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
FNDC3A	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
FPGT	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
FRMD7	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
FRMPD3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
FRY	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
FRYL	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
FSTL5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
FUT4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GADL1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GAGE10	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GAL3ST3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GALE	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
GALM	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GAREM2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GARS	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
GATA1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GBP5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GCNA	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GDF5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GDPD4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GFI1B	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
GIGYF2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GIT1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GLDC	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GLG1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GLI1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GLMN	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GLRX2	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
GLRX3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GMPPB	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GNE	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GON4L	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GP6	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GPBAR1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GPD1L	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GPR119	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GPRC5C	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GRB14	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GTF3C2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GTF3C4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GTPBP1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
GUCY1A1	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
GZMB	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HARS2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HBE1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HCAR1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HDAC4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HDAC8	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
HELT	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
HELZ2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HES4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HEXIM1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HIC1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HIST1H3C	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HLA-B	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HMMR	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
HNRNPCL3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HNRNPUL1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HOXA10	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HOXD1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HOXD11	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
HP1BP3	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
HPCA	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HS3ST4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HSD17B1	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
HSF5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HTATIP2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
HTR3A	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IDO1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IDO2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IFFO2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IGHA1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IGHMBP2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IGHV1-45	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IGHV3-21	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IGLV10-54	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IGSF10	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IGSF9B	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IKBIP	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
IL17RA	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IL1RAPL1	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
IL9RP2	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
IMPDH1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
INA	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
INTS10	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
INTS13	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
INTS3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
INVS	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
IQCB1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IQUB	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IRGC	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IRX4	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
ISYNA1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
ITGA1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
ITGA8	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
ITGAL	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
ITPR2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
ITPR3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
ITPRIP	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
IVL	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
JSRP1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
JUNB	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KBTBD8	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KCNA7	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
KCNG1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KCNH1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KCNH5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KCNH6	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KCNT2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KCNU1	0	0	0	0	0	0	1	0	0	1	1	1	40	2.5
KCNV2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KIAA0319L	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KIAA1549	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
KIAA1586	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KIF24	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
KIF4B	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KIF5C	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KIR3DL3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KLF6	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KLHL41	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KLHL42	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KMT2D	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
KMT5C	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KNL1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KPNA7	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KRT36	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KRT5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KRT79	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
KRTAP5-2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
L1CAM	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LARP7	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
LARS2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LCMT2	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
LDAH	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LDLR	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LGR5	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
LIMK2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LINC01358	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
LINC02247	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
LINGO2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LINS1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LIPI	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
LMAN1	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
LPCAT3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LPIN1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LRFN5	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
LRG1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LRP1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LRP2	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
LRRC10	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LRRC14	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
LRRC23	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LRRC37A2	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
LRRIQ4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LRRTM1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LTBP2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
LZTS2	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
MAD1L1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MAGEE1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MAMDC4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MAP1B	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MAP2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MAPKAP1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MAST1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MAX	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MBOAT4	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
MCAM	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MCM5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MCTS1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MDN1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MED12L	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MED17	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MED26	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MEGF10	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MEGF8	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MET	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
METRNL	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
MEX3C	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
MFSD1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MGA	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MGRN1	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
MIA2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MIB1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MIDN	0	0	0	0	0	0	0	0	1	1	1	1	40	2.5
MIPEPP1	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
MLIP	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MPP1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MSH6	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
MT-CO2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MT-ND2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MT-ND6	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MTCL1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MTHFD1	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
MTMR8	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MTSS1	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
MTSS1L	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MTUS1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MUC13	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
MUC5B	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MYCBP2	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
MYH9	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MYL3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MYO15A	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MYO15B	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
MYO16	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
MYO5B	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
MYOCD	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
N4BP1	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
NAA25	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
NAP1L2	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
NBPF12	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NBPF14	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NBPF19	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NBPF3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NCAPG2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NCKAP1L	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NCOA2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NDUFB4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NEDD9	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NEFH	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NEUROD2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NFAT5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NINL	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NKRF	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NKTR	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NKX1-2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NKX2-3	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
NKX6-1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NLRP7	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
NOS3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NOTCH4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NOXA1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NPBWR1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NPC1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NPIPB13	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
NPY1R	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NRXN2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NSDHL	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NSG1	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
NUGGC	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NUP205	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NUP210L	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NUP98	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
NWD2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NXF1	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
NXPE2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
NXPE4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OBSCN	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OGT	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OLFM2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OLIG1	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
OPN4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR10A5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR10P1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR10W1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR14J1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR1A2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR1C1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR1I1	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
OR2A12	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR2A2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR2C3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR2L13	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR4C45	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR4N5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR4S2	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
OR51G1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR51M1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR5A1	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
OR5F1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR5I1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR5K3	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
OR5K4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR5T1	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
OR6K6	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR6M1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OR8H3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
OSBPL1A	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
OSBPL8	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
OTOP1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
P2RY2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
P3H2	0	0	0	1	0	0	0	0	0	1	1	1	40	2.5
P4HA3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PANK4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PARP1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PARP4	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PATJ	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PCDH10	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
PCDH8	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PCDHA1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PCDHA6	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PCDHB12	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PCNX2	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
PCSK6	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
PDCD4	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
PDCD6IP	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PDCL2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PDE10A	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PDE6A	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PDE6C	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
PDPR	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PEX1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PHF3	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
PHF8	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PHOX2B	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
PIK3C2B	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PIP5KL1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PKD1L1	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
PLA2G12A	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PLCD3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PLCE1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PLCG2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PLEC	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PLEKHA5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PLEKHA6	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PLTP	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PLXNA1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PNMA3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
POMK	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PORCN	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
POSTN	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
POT1	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
POTEB	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
POU3F2	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
PPFIA1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PPFIA3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PPIL2	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PPM1E	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PPP6R1	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PPP6R2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRAMEF1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRAMEF12	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRAMEF14	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRB1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRDM2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRDM9	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRF1	0	0	0	0	0	1	0	0	0	1	1	1	40	2.5
PRICKLE1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRKAA2	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PRKCI	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PROKR1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRPF8	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRPS2	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PRRG3	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PRSS12	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PSG1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PSG6	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PSIP1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PSKH2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PSMA2	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PSMA7	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PSMB11	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PSMG1	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
PTCD2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PTER	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PTH2	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
PTK2B	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PTN	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PTPN20	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PTPRB	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PTPRD	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PTPRF	0	0	0	0	0	0	0	1	0	1	1	1	40	2.5
PTPRG	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PTPRN2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
PTX4	1	0	0	0	0	0	0	0	0	1	1	1	40	2.5
PUM1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
QRICH1	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
RAB17	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RAB33B	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RAB3IL1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RAET1G	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RALGPS2	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RANBP10	0	0	1	0	0	0	0	0	0	1	1	1	40	2.5
RAPGEF1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RAPSN	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RASGRP1	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RELB	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RERE	0	1	0	0	0	0	0	0	0	1	1	1	40	2.5
RET	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RFPL4A	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
RFX5	0	0	0	0	1	0	0	0	0	1	1	1	40	2.5
